id,generated
W3117585374,"['native aln particle', 'heterogeneous nucleation', 'al-3fe alloy', 'pressurized melt filtration', 'melt filtration', 'includeion', 'rodlike morphology', 'size distribution', 'native al2o3 particle', 'scanning electron microscopy', 'electron microscopy', 'transmission electron microscopy', 'high-resolution transmission electron microscopy', 'electron microscopy', 'orientation relationship', 'tilt angle', 'atomic matching', 'interfacial segregation', 'heterogeneous nucleation potency', 'nucleation', 'surface modification', 'al-3fe alloy containing multiple alloy elements', 'multiple alloy elements', 'alloy']"
W2318094475,"['elastic constant', 'residual stress', 'ceramic hard film', 'hard films', 'wear resistance', 'tools', 'hard ceramics', 'pvd technology', 'deposited thin film', 'stainless steel substrate', 'mechanical method', 'x-ray diffraction method', 'diffraction method', 'elastic modulus', 'compressive residual stress', 'residual stress', 'texture', 'internal strain']"
W3004924080,"['fabrication', 'characterization', 'investigation', 'nanocomposite', 'enhanced dielectricity', 'dielectricity', 'pressure sensor', 'fluctuation signal', 'human body', 'muscle motion', 'pulse rate', 'heart rate', 'arterial blood pressure', 'pvdf', 'copolymer', 'nanocomposite sensing material', 'piezoelectric sensor', 'sensor', 'nanofiller', 'chemical bath deposition', 'cbd', 'microstructures and morphologies', 'scanning electron microscope', 'x-ray diffraction meter', 'x-ray diffraction', 'xrd', 'crystallinity', 'x-ray diffraction meter', 'xrd']"
W2377172024,"['curing reaction', 'water soluble copolymer', 'copolymer', 'acrylic acid ester', 'c_60', 'c_70', 'film material', 'methylated melamine resin', 'curing agent', 'hydroxyl group reactivity', 'carboxyl group reactivity', 'methoxyl methyl group', 'differential scanning calorimetry', 'solidifying degree', 'solidifying reaction']"
W3091674014,"['native point defect', 'point defect', 'oxygen migration', 'rare earth zirconate', 'rare earth stannate', 'pyrochlore', 'excellent property', 'stoichiometric condition', 'non-stoichiometric condition', 'stoichiometric zirconate', 'stoichiometric stannate', 'cation antisite defect', 'cation antisite', 'bo2 excess zirconate', 'bo2 excess stannate', 'ba cation antisite defect', 'a vacancy', 'o2 interstitial', 'bo2 excess stannate', 'a interstitial', 'o vacancy', 'stoichiometric point defect concentration', 'maximum point defect concentration', 'point defect concentration', 'point defect', 'diffusion behavior', 'engineering application', 'property improvement', 'point defect control', 'oxygen migration barrier']"
W3213322696,"['morphological property', 'optical property', 'electrical property', 'hydrogen plasma', 'plasma', 'surface property', 'solid-state surface property', 'monocrystalline zno surface', 'inductively coupled plasma reactor', 'plasma reactor', 'capacitively coupled plasma', 'electrical grounding', 'plasma etching', 'chemical composition', 'x-ray photoelectron spectroscopy', 'x-ray', 'photoelectron spectroscopy', 'spectroscopy', 'photoluminescence spectroscopy', 'topography', 'roughness', 'surface measurement', 'atomic force microscopy', 'microscopy', 'kelvin probe force microscopy', 'probe force microscopy']"
W1967312596,"['geometric mean approximation', 'effective hygro-elastic behavior', 'hygro-elastic behavior', 'fiber-reinforced composite', 'fiber-reinforcement', 'scale transition model', 'scale transition', 'macroscopic property', 'local stress', 'hygroscopic load', 'micro-mechanical modeling', 'micro-mechanical']"
W2044166790,"['work hardening behavior', 'work hardening', 'bulk amorphous matrix composites', 'amorphous matrix composites', 'matrix composites', 'crystalline particles', 'amorphous matrices', 'strain', 'work hardening of amorphous composites', 'amorphous composites', 'hardening of amorphous matrices', 'hardening mechanism', 'kinetic', 'thermodynamic']"
W2002312546,"['multicomponent fe-based amorphous alloy', 'fe-based amorphous alloy', 'amorphous alloy', 'supercooled liquid region', 'mechanical alloying', 'alloy synthesis', 'diffractive x-ray', 'x-ray diffraction', 'calorimetry', 'isothermal annealing', 'annealing', 'phase characterization', 'x-ray diffraction', 'differential scanning calorimetry', 'calorimetry', 'isothermal annealing', 'coexistence', 'amorphous phase', 'nanoscale b.c.c. phase', 'b.c.c. phase', 'nano-scale b.c.c. phase', 'glass transition temperature', 'crystallization temperature', 'crystallization', 'rapid quench', 'quench']"
W2013998553,"['displacement current', 'monomolecular layer', 'air/water interface', 'monolayer', 'amphiphilic molecule', 'metal/air-gap/monolayer/metal configuration', 'metal/air-gap', 'monolayer', 'metal configuration', 'dielectric relaxation phenomena', 'dielectric', 'polar molecule', 'orientational change', 'lateral compression', 'dielectric relaxation']"
W3113234239,"['silver nanoparticle', 'nanoparticle', 'biofilm skin infection', 'skin infection', 'bacteria-responsive microparticle', 'dissolving microneedle', 'microneedle', 'antibacterial compound', 'antibacterial', 'green tea extract', 'staphylococcus aureus', 'pseudomonas aeruginosa', 'p. aeruginosa', 'in vitro release', 'chitosan', 'dermatokinetic profile', 'rat skin', 'ex vivo biofilm model', 'biofilm', 'antibiofilm agent', 'antibiotic resistance', 'infection treatment']"
W2750300820,"['mineral property', 'ruby deposit', 'monghsu', 'myanmar', 'high grade ruby', 'mineral properties', 'monghsu ruby deposit', 'ruby', 'rock specimen', 'xrd', 'observation', 'hand specimen', 'thin section', 'dolomite', 'calcite', 'phlogopite', 'orebody', 'dolomite and calcite', 'country rock', 'muscovite', 'calcite', 'albite', 'quartz', 'inequigranular crystalloblastic texture', 'crystalloblastic texture', 'mylonitic texture']"
W2029510541,"['liquid-liquid phase separation', 'undercooled cocu alloy melts', 'cocu alloy melts', 'liquid-liquid phase separation in undercooled cocu alloy', 'phase separation', 'differential thermal analysis', 'glass fluxing technique', 'co concentration', 'dta signals', 'metastable miscibility gap', 'metastability', 'miscibility gap', 'rapid solidification', 'co-rich liquid phase', 'cu-rich liquid phase', 'liquid phase separation', 'phase separation critical temperature', 'phase separation liquidus temperature', 'critical temperature', 'liquidus temperature', 'surface tension', 'wetting property', 'glass flux', 'binodal line']"
W2078460970,"['mechanical alloying', 'cobalt powder', 'boron powder', 'atomic ratio co67b33', 'atomic ratio', 'x-ray diffraction spectra', 'x-ray diffraction', 'spectra', 'crystalline peak intensity lowering', 'crystalline peaks', 'amorphous halo', 'crystalline t-co2b', 't-co2b', 'energy condition', 'preparation', 'structure function', 'radial distribution function', 'millling process', 'millling', 'quantitative x-ray diffraction']"
W2204960585,"['moo4 partial substitution', 'moo4', 'optical enhancement', 'white light emitting diode', 'led', 'dy3+ doped lanaomo42 phosphor', 'dy3+', 'solid state reaction', 'x-ray diffraction', 'x-ray', 'photoluminescence', 'blue emission', 'yellow emission', 'dy3+ ion', 'luminescence intensity', 'lifetime value', 'lnaomo42:dy3+ phosphor', 'phosphor']"
W2078819687,"['living photonic crystal', 'photonic crystal', 'butterfly scale nanostructure', 'butterfly scale', 'optical property', 'photonic crystal type nanostructure', 'nanostructure', 'electron microscopy', 'reflectance measurement', 'color', 'cyanophrys remus', 'albulina metallica', 'three dimensional order', 'three dimensional structure', 'quasi-ordered layered structure', 'quasi-ordered layered', 'photonic band gap reflector', 'reflector', 'refractive index contrast', 'chitin', 'air', 'biological function']"
W2790258796,"['surface deviation', 'stacking fault width', 'partial dislocation', 'fcc crystalline lattice', 'plastic flow mechanism', 'material strength', 'grain size', 'dislocation slip', 'stacking fault', 'partial burgers vector', 'vectorial displacement path', 'local minimum', 'dislocation net orientation', 'dislocation relaxation', 'stacking fault width correction', 'variable 0-1', 'screw dislocation', 'edge dislocation', 'numerical data', 'ab initio method', 'molecular statics method', 'elastic model']"
W4312909324,"['silicon carbide', 'graphene', 'molecular dynamic simulation', 'simulation', 'structural property', 'dynamic property', 'graphene layer', '6hsic structure', 'equilibration', 'room temperature', 'relaxation', 'pair distribution function', 'cc distance', 'interaction', 'bond']"
W3190993501,"['solute atom segregation', 'grain boundary', 'grain boundary strength', 'zrc', 'ultra-high temperature regime', 'high melting point', 'good chemical inertness', 'high temperature stability', 'rapid decrease in strength', 'solute segregation', 'segregation tendency', 'size effect', 'big atom', 'local expansion', 'small atom', 'stress-strain response', 'stress-strain', 'compression strain', 'grain boundary', 'mechanical property', 'zrc-based material']"
W2026768030,"['pack rolling', 'annealing process', 'ultra-fined grain austenite stainless steel', 'austenite stainless steel', 'stainless steel', 'pack rolling and annealing', 'microstructure analysis', 'scanning electronic microscopy', 'x-ray diffraction', 'xrd', 'rolling reduction', 'annealing temperature', 'annealing time', 'microstructure', 'dislocation', 'twinning', 'strain induced martensite', 'martensite', 'recrystallization', 'grain size reduction', 'pack rolling mechanism']"
W3140836618,"['weldability', 'aluminium alloy', 'resistance spot welding', 'spot welding', 'intermediate frequency', 'direct current', 'dynamic load', 'rapid response speed', 'stable welding current', 'welding process parameter', 'tensile strength', 'plasticity', 'shear fracture', 'nugget', 'haz', 'plastic ring', 'dynamic load', 'body-in-white', 'al alloy']"
W2082170846,"['simulating atomic assembly', 'atomic assembly', 'cubic elements', 'molecular dynamics simulation', 'molecular dynamics', 'stillinger-weber potential', 'stillinger-weber', 'growth of diamond-cubic material', 'diamond-cubic material', 'cubic crystal structure', 'diamond-cubic crystal structure', 'face-centered-cubic', 'fe face-centered-cubic', 'body-centered-cubic', 'po simple-cubic', 'simplistic-cubic', 'cohesive energy', 'lattice constant', 'crystalline assembly', 'crystalline', 'atomic vapor', 'crystalline film', 'defects in film', 'defects']"
W2128764837,"['sliding behavior', 'c/csic composites', 'acidic environment', 'high chromium steel disc', 'chromium steel disc', 'wear behavior', 'carbon-carbon c/c', 'carbon-carbon-silicon-carbide c/csic', 'pin-on-disc test rig', 'pin-on-disc', 'dry condition', 'immersion in 25% concentrated h2so4', '25% concentrated h2so4', 'h2so4', 'sliding distance', 'sliding time', 'weight loss', 'worn surface temperature', 'concentrated sulphuric acid', 'sulphuric acid', 'wear', 'worn surface temperature', 'graphite film', 'graphite', 'projection microscope micrograph', 'scanning electron microscope micrograph', 'electron microscope', 'micrograph']"
W1972901446,"['absolute determination', 'fermi level pinning', 'dielectric/semiconductor interface', 'semiconductor/dielectric interface characterization', 'gaas based heterostructure', 'heterostructure', 'electrical method', 'constant fermi level transient spectroscopy', 'transient spectroscopy', 'semiconductor device', '2deg channel', 'depleted heterostructure', 'heterostructure depletion', 'capture emission process', 'interface state', 'feedback method', 'constant-capacitance differential layer spectroscopy', 'differential layer spectroscopy', 'spectroscopy']"
W2898704063,"['minerlo saistvielu ptjumi siliktu materilu institt', 'ptjumi', 'minerlo saistvielu', 'jom', 'pardti pdjs desmitgades', 'pdjs desmitgades', 'desmitgades', 'betona struktru', 'mehniskajm un fiziklajm pabm', 'pabm', 'aktvo misko piedevu', 'misko piedevu', 'piedevu', 'betona korozijas izturba', 'betona korozijas', 'izturba', 'pret sulftu su dumiem', 'dumiem', 'rpniecisko blakus produktu', 'pelnu k pucolnu piedevas', 'pelnu k pucolnu', 'piedevas', 'pozzolanic additives', 'micro-filler additives', 'ash', 'highly disperse sand', 'disperse sand', 'pozzolanic activity', 'superplasticizer semflow mc sp', 'semflow mc sp', 'compressive strength', 'hpc', 'capillary absorption', 'penetration depth', 'crystalline phase', 'maturation', 'portlandite', 'pozzolanic additives', 'ash', 'concrete corrosion']"
W2033990540,"['vldpe synthesis', 'radical ethylene polymerization', 'tubular reactor', 'negative factor', 'unrealized opportunity', 'polymeric deposit analysis', 'recycling system', 'mixed initiation organic peroxide', 'oxygen', 'various grade production', 'very low density', 'high branching', 'known polymer production processes', 'polymer production', 'alternative process features']"
