id,generated
W2737182649,"['particle shape', 'neck growth', 'shrinkage', 'nanoparticle', 'sintering', 'flexible electronics', 'solar cell', 'thin-film device', 'additive manufacturing', 'nanoparticle sintering', 'sintering', 'particle shape combination', 'sphere-sphere', 'sphere-cylinder', 'nanoparticle size', 'molecular dynamic simulation', 'simulation', 'shrinkage', 'neck growth', 'density', 'stress']"
W2055535364,"['dislocation relaxation process', 'metal', 'peierls potential', 'crystal', 'decomposition', 'motion', 'flexible dislocation line', 'degrees of freedom', 'kink', 'geometrical kink', 'mechanical relaxation', 'kink-pair generation', 'internal friction', 'bordoni relaxation', 'copper', 'face-centred cubic fcc', 'fcc', 'kink-pair generation', 'dislocation', 'burgers vector', 'running along 1 1 0', '1 1 2', 'relaxation peak', 'bordoni peak', 'subsidiary peak', 'lax-filson peak', 'kosugi-kino peak', 'flow-stress', 'internal-friction', 'high-purity refractory body-centred cubic bcc', 'refractory body-centred cubic', 'bcc', 'slip plane', 'reversible relaxation', 'irreversible relaxation', 'niobium', 'tantalum', 'deformation temperature']"
W2092648649,"['high temperature creep', 'high temperature', 'creep', 'pure aluminum', 'aluminum', 'equal-channel angular pressing', 'angular pressing', 'equal-channel angular', 'pressing', 'tensile specimen', 'tensility', 'grain size reduction', 'grain size', 'tensile specimens', 'high temperature creep', 'deformation mechanism map', 'deformation', 'creep properties']"
W615105316,"['micro-mechanism', 'micro-mechanism', 'sn grain orientation', 'sn grain orientation', 'substrate consumption', 'solder joint', 'flip-chip', 'm/sn solder joint', 'reliability', 'dissolution', 'metal pad', 'intermetallic compound', 'density functional theory', 'adhesion energy', 'sn surface', 'sn body penetration energy', 'bulk sn diffusion energy', 'electronic structure', 'hollow site', 'adsorption energy', 'sn100', 'sn001', 'ni atom', 'in atom', 'c-axis', 'e-pe', 'atomic radius', 'interatomic repulsive resistance', 'hybrid orbital', 'bulk sn migration']"
W652021688,"['two-stage reheating process', 'reheating process', 'wrought aluminum alloy', 'aluminum alloy', 'thixoforming', 'microstructural evolution', 'microstructural', 'semi-solid microstructure', 'spherical-like grain', 'spherical grain', 'uniform liquid film', 'liquid film', 'semi-solid metal processing', 'metal processing', 'coarsening rate constant', 'solid grain', 'entrapped liquid']"
W2023598151,"['photocatalytic degradation', 'photocatalytic', 'degradation', 'humic acid', 'metal plate', 'anodized titanium oxide', 'titanium oxide', 'fe-doping', 'ultraviolett irradiation', 'uv irradiation', 'treatment efficiency', 'hypochromic effect', 'surface area']"
W3117585374,"['native aln particles', 'native aln', 'heterogeneous nucleation', 'nucleation', 'al-3fe alloy', 'pressurized melt filtration technique', 'melt filtration', 'naturally formed inclusion', 'inclusion', 'al2o3 particle', 'rod-like morphology', 'size distribution', 'scanning electron microscopy', 'electron microscopy', 'transmission electron microscopy', 'electron microscope', 'orientation relationship', 'orientation', 'aln particle embedded in -al', 'aln', 'high-resolution transmission electron microscopy', 'transmission electron microscopy', 'electron microscope', 'tilt angle', '111-al', '0001-aln', 'atomic matching', 'interfacial segregation', 'nucleation potency', 'surface modification', 'nucleation substrate', 'heterogeneous nucleation', 'nucleation substrate']"
W2318094475,"['elastic constant', 'residual stress', 'ceramic hard films', 'hard films', 'ceramic', 'pvd technology', 'wear resistance', 'tool', 'tic or tin', 'deposited thin films', 'stainless steel substrate', 'mechanical method', 'x-ray diffraction method', 'diffraction method', 'elastic constant measurement']"
W3004924080,"['fabrication', 'characterization', 'investigation', 'novel pvdf/zno', 'pvdf-trfe/zno', 'enhanced -phase', 'dielectricity', 'flexible', 'sensitive', 'biocompatible', 'pressure sensor', 'fluctuation signal', 'human body', 'pulse rate', 'heart rate', 'arterial blood pressure', 'pulse signal', 'microcirculation', 'human body', 'piezoelectric sensor', 'permittivity', 'piezoelectricity', 'nanofiller', 'chemical bath deposition', 'chemical bath deposition', 'microstructure', 'morphology', 'scanning electron microscope', 'x-ray diffraction', 'x-ray diffraction meter', 'crystallinity', 'semiconductor filler', 'nucleating agent', 'nanostructure', 'aspect ratio']"
W2377172024,"['curing reaction', 'water soluble copolymer', 'acrylic acid ester', 'acetate', 'c60/c70', 'c60', 'c70', 'methylated melamine resin', 'melamine resin', 'curing agent', 'hydroxyl group', 'carboxyl group', 'methoxyl methyl group', 'solidifing degree', 'solidifing reaction', 'differential scanning calorimetry', 'calorimetry', 'steric hindrance effect', 'electronic distribution variation']"
W3091674014,"['native point defect', 'point defect', 'oxygen migration', 'rare earth zirconate', 'rare earth', 'pyrochlore', 'stannate pyrochlore', 'pyrochlore', 'first-principles calculation', 'point defect mechanism', 'diffusion behavior', 'la', 'ce', 'pr', 'nd', 'pm', 'sm', 'eu', 'gd', 'zirconate', 'sn', 'frenkel pair', 'cation antisite defect', 'cation antisite', 'cation', 'cation vacancy', 'cation vacancy', 'oxygen interstitial', 'oxygen vacancy', 'ab antisite defect', 'ab antisite', 'ab', 'oxygen vacancy', 'oxygen', 'diffusion barrier', 'diffusion']"
W3213322696,"['morphological property', 'optical property', 'electrical property', 'hydrogen plasma', 'plasma', '0001 znosurface', 'monocrystalline 0001 znosurface', 'inductively coupled plasma reactor', 'plasma reactor', 'reduced capacitively coupled plasma mode', 'capacitively coupled plasma mode', 'electrical grounding', 'sample holder', 'plasma etching', 'morphology', 'optical property', 'electrical property', 'hydrogen plasma', 'plasma', '0001 znosurface', 'monocrystalline 0001 znosurface', 'inductively coupled plasma reactor', 'plasma reactor', 'reduced capacitively coupled plasma mode', 'capacitively coupled plasma mode', 'electrical grounding', 'sample holder', 'plasma etching', 'morphology', 'optical property', 'electrical property', 'hydrogen plasma', 'plasma', '0001 znosurface', 'monocrystalline 0001 znosurface', 'inductively coupled plasma reactor', 'plasma reactor', 'reduced capacitively coupled plasma mode', 'capacitively coupled plasma mode', 'electrical grounding', 'sample holder', 'plasma etching', 'morphology', 'optical property', 'electrical property', 'hydrogen plasma', 'plasma', '0001 znosurface', 'monocrystalline 0001 znosurface', 'inductively coupled plasma reactor', 'plasma reactor', 'reduced capacitively coupled plasma mode', 'capacitively coupled plasma mode', 'electrical grounding', 'sample holder', 'plasma etching', 'morphology', 'optical property', 'electrical property', 'hydrogen plasma', 'plasma', '0001 znosurface', 'monocrystalline 0001 znosurface', 'inductively coupled plasma reactor', 'plasma reactor', '"
W1967312596,"['geometric mean approximation', 'effective hygro-elastic behavior', 'hygro-elastic behavior', 'fiber-reinforced composite', 'fiber reinforcement', 'macroscopic property', 'local stress', 'hygroscopic load', 'micro-mechanical modeling', 'arithmetic average']"
W2044166790,"['work hardening behavior', 'work hardening', 'bulk amorphous matrix composites', 'amorphous matrix composites', 'work hardening', 'crystalline particle', 'amorphous matrix', 'strain', 'hardening', 'kinetics', 'thermodynamics']"
W2002312546,"['multicomponent fe-based amorphous alloy', 'amorphous alloy', 'supercooled liquid region', 'mechanical alloying', 'mechanical alloying', 'multicomponent fe-based amorphous alloy', 'fe-based amorphous alloy', 'isothermal annealing experiment', 'differential scanning calorimetry', 'calorimetry', 'coexistence', 'amorphous phase', 'nanoscale b.c.c. phase', 'b.c.c. phase', 'average grain size', 'milligramming', 'supercooled liquid region', 'crystallization', 'crystallization temperature', 'crystallization products', 'rapidly quenched sample']"
W2013998553,"['displacement current', 'monomolecular layer', 'air/water interface', 'amphiphilic molecule', 'amphiphilic', 'metal/air-gap/monolayer/metal configuration', 'metal/air-gap', 'metal', 'monolayer', 'dielectric relaxation', 'polar molecule', 'lateral compression', 'compression', 'orientational change', 'polar orientational order', 'constituent molecule']"
W3113234239,"['selective delivery', 'silver nanoparticles', 'improved treatment', 'biofilm skin infection', 'skin infection', 'bacteria-responsive microparticle', 'microparticle', 'dissolving microneedle', 'microneedle', 'bacterial biofilm', 'antibacterial compound', 'chronic wound', 'bacterial biofilm formers', 'synthetic antibacterial agent', 'antibacterial agent', 'silver nanoparticle', 'bacteria-responsive microparticle', 'poly-caprolactone', 'chitosan', 'in vitro release', 'dermatokinetic profile', 'silver', 'dissolving microneedle', 'microneedle', 'rats skin', 'antibiofilm activity', 'loading silver', 'toxicity', 'pharmacodynamic study', 'in vivo pharmacodynamic study', 'pharmacodynamic']"
W2750300820,"['mineral property', 'ruby deposit', 'monghsu', 'myanmar', 'high grade ruby', 'ruby', 'mineral property', 'rock specimen', 'xrd', 'hand specimen', 'thin section', 'dolomite', 'calcite', 'phlogopite', 'country rock', 'muscovite', 'calcite', 'albite', 'outside calcite', 'calcite', 'phlogopite', 'quartz', 'inequigranular crystalloblastic texture', 'mylonitic texture']"
W2029510541,"['liquid-liquid phase separation', 'undercooled cocu alloy', 'cocu alloy', 'differential thermal analysis', 'differential thermal analysis in combination with glass fluxing technique', 'glass fluxing technique', 'co-rich liquid phase', 'metastable miscibility gap', 'miscibility gap', 'cu-rich side', 'cu concentration', 'phase separation', 'liquidus temperature', 'surface tension', 'wetting properties', 'co-rich liquid', 'cu-rich phase', 'peritectic temperature', 'binodal line', 'thermodynamic calculation']"
W2078460970,"['mechanical alloying', 'cobalt powder', 'boron powder', 'mechanical alloying', 'elemental cobalt', 'elemental boron', 'x-ray diffraction spectra', 'x-ray', 'diffraction', 'x-ray spectra', 'crystalline peak', 'crystalline', 'amorphous halo', 'amorphous', 'co2b', 'crystalline t-co2b', 't-co2b', 'energy condition', 'milling process', 'structure function', 'radial distribution function', 'x-ray diffraction', 'x-ray']"
W2204960585,"['optical enhancement', 'optical', 'la-namao42', 'dye 3+', 'phosphor', 'white light emitting diode', 'white light', 'optical spectra', 'x-ray diffraction patterns', 'solid state reaction', 'anionic group', 'photoluminescence spectra', 'blue emission', 'yellow emission', 'luminescence intensity', 'la-namao42:dy 3+', 'la-namao42', 'dy 3+', 'phosphor', 'anionic group', 'luminescence lifetime']"
W2078819687,"['living photonic crystal', 'photonic crystal', 'butterfly scale', 'nanostructure', 'optical property', 'photonic crystal type nanostructure', 'nanostructure in butterfly scale', 'reflectance measurement', 'electron microscopy', 'cyanophrys remus', 'albulina metallica', 'male butterfly', 'butterfly', 'three dimensional order', 'dorsal order', 'ventral order', 'quasi-ordered layered structure', 'layered structure', 'shiny yellowish green color', 'ventral hind wing', 'wing', 'refractive index contrast', 'chitin', 'air', 'biological function']"
W2790258796,"['analytic model', 'surface deviation', 'stacking fault width', 'partial dislocation', 'fcc crystalline lattice', 'plastic flow mechanism', 'material strength', 'grain size', 'continuum model', 'dislocation slip', 'stacking fault energy density', 'intrinsic stacking fault energy', 'deviation', 'vectorial displacement path', 'deviation from expected displacement path', 'stacking fault width correction', 'nominally screw dislocation', 'edge dislocation', 'discrete linear elastic model', 'molecular statics method', 'ab initio method', 'elastic interaction']"
W4312909324,"['property analysis', 'silccrystal', 'graphene', 'molecular dynamic simulation', 'molecular dynamic', 'simulation', 'chemical property', 'physical property', 'linking', 'structural property', 'dynamic property', 'classical molecular dynamic', 'graphene layer', '6hsic structure', 'silicon carbide', 'graphene layer grafting', 'graphene layer', '6hsic structure grafting', 'graphene layer grafting', '6hsic structure', 'molecular dynamic equilibration', 'room temperature equilibration', 'relaxation', 'pair distribution function', 'steric change', 'energetic change', 'cc distance shift', 'high-frequency peak', 'high-frequency peak absence', 'spectra']"
